equipe,division,prenom,nom,nom_jeu,nat,nat_ioc,an,age,pla,mon,spr,chr,pun,end,pav,moy,pot,points_ranking,rang_pcs,points_carriere,specialite_pcs,score_pave,poids,taille,slug
bardiani-csf-7-saber-2026,ProTeam,Vicente,ROJAS,V. Rojas,CL,CHI,2002,24,70,48,63,59,62,67,60,62,64,65,730,223,Oneday,0.0,,1.69,vicente-rojas
bardiani-csf-7-saber-2026,ProTeam,Alessio,MARTINELLI,A. Martinelli,IT,ITA,2001,25,54,74,44,60,67,72,50,62,62,58,778,253,Climber,0.0,59.0,1.7,alessio-martinelli
bardiani-csf-7-saber-2026,ProTeam,Diyor,TAKHIROV,D. Takhirov,UZ,UZB,2005,21,67,43,58,55,57,63,59,57,63,36,972,48,Oneday,0.0,70.0,1.86,diyor-takhirov
bardiani-csf-7-saber-2026,ProTeam,Lorenzo,CONFORTI,L. Conforti,IT,ITA,2004,22,69,42,75,52,56,63,62,60,64,35,986,186,Sprint,0.0,66.0,1.81,lorenzo-conforti
bardiani-csf-7-saber-2026,ProTeam,Manuele,TAROZZI,M. Tarozzi,IT,ITA,1998,28,58,68,46,63,61,70,51,61,61,30,1044,336,GC,0.0,,,manuele-tarozzi
bardiani-csf-7-saber-2026,ProTeam,Edward,CRUZ,E. Cruz,CO,COL,2006,20,56,52,51,51,63,60,54,56,63,24,1174,24,Hills,0.0,,,edward-martinez-cruz
bardiani-csf-7-saber-2026,ProTeam,Filippo,CETTOLIN,F. Cettolin,IT,ITA,2006,20,66,35,73,47,49,59,58,55,62,22,1215,22,Sprint,0.0,,,filippo-cettolin
bardiani-csf-7-saber-2026,ProTeam,Sergey,ROSTOVTSEV,S. Rostovtsev,UZ,UZB,1997,29,70,36,75,51,51,61,58,57,57,20,1246,174,Sprint,0.0,77.0,1.8,sergey-rostovtsev
bardiani-csf-7-saber-2026,ProTeam,Samandar,JANIKULOV,S. Janikulov,UZ,UZB,2004,22,62,41,55,51,55,60,55,54,58,11,1594,20,Oneday,0.0,63.0,1.75,samandar-janikulov
bardiani-csf-7-saber-2026,ProTeam,Santiago,FERRARO,S. Ferraro,IT,ITA,2006,20,50,62,36,56,54,63,46,54,61,10,1691,12,GC,0.0,65.0,1.77,santiago-ferraro
bardiani-csf-7-saber-2026,ProTeam,Mattia,PINAZZI,M. Pinazzi,IT,ITA,2001,25,66,34,73,47,49,58,55,54,54,6,1923,84,Sprint,0.0,,,mattia-pinazzi
bardiani-csf-7-saber-2026,ProTeam,Abdurahmon,NEMATOV,A. Nematov,UZ,UZB,2005,21,56,43,39,62,48,58,49,51,57,4,2151,5,TT,0.0,,,abdurahmon-nematov
bardiani-csf-7-saber-2026,ProTeam,Andrea,MONTAGNER,A. Montagner,IT,ITA,2006,20,47,42,42,41,54,50,44,46,53,0,,0,Hills,0.0,,,andrea-montagner
bardiani-csf-7-saber-2026,ProTeam,Mattia,STENICO,M. Stenico,IT,ITA,2006,20,47,42,42,41,54,50,44,46,53,0,,0,Hills,0.0,,,mattia-stenico
bardiani-csf-7-saber-2026,ProTeam,Matteo,TURCONI,M. Turconi,IT,ITA,2007,19,48,43,40,45,48,53,44,46,54,0,,0,,0.0,67.0,1.85,matteo-turconi
burgos-burpellet-bh-2026,ProTeam,Eric Antonio,FAGÚNDEZ,E. A. Fagúndez,UY,URU,1998,28,76,57,67,68,70,74,66,69,69,412,141,1338,Oneday,0.0,67.0,1.8,eric-antonio-fagundez
burgos-burpellet-bh-2026,ProTeam,Daniel,CAVIA,D. Cavia,ES,ESP,2002,24,66,59,63,58,71,68,60,64,66,252,270,318,Hills,0.0,65.0,1.69,daniel-cavia-sanz
burgos-burpellet-bh-2026,ProTeam,José Manuel,DÍAZ,J. M. Díaz,ES,ESP,1995,31,62,78,48,69,69,77,56,67,67,220,299,1350,GC,0.0,64.0,1.77,jose-manuel-diaz-gallego
burgos-burpellet-bh-2026,ProTeam,Josh,BURNETT,J. Burnett,NZ,NZL,2000,26,62,69,48,68,63,73,55,64,64,204,333,385,GC,0.0,71.0,1.87,josh-burnett
burgos-burpellet-bh-2026,ProTeam,César,MACÍAS,C. Macías,MX,MEX,2003,23,72,48,79,54,62,67,63,64,67,201,338,287,Sprint,0.0,57.0,1.65,cesar-macias-estrada
burgos-burpellet-bh-2026,ProTeam,Merhawi,KUDUS,M. Kudus,ER,ERI,1994,32,63,76,50,69,69,77,57,67,67,195,346,2858,GC,0.0,58.0,1.73,merhawi-kudus
burgos-burpellet-bh-2026,ProTeam,Lorenzo,QUARTUCCI,L. Quartucci,IT,ITA,1999,27,64,69,53,66,66,73,57,65,65,191,354,661,GC,0.0,64.0,1.7,lorenzo-quartucci
burgos-burpellet-bh-2026,ProTeam,Jesús,HERRADA,J. Herrada,ES,ESP,1990,36,62,72,48,68,66,74,56,65,65,185,362,5913,GC,0.0,70.0,1.83,jesus-herrada-lopez
burgos-burpellet-bh-2026,ProTeam,Alexandre,MAYER,A. Mayer,MU,MRI,1998,28,70,56,54,74,62,72,60,65,65,175,380,635,TT,0.0,65.0,1.78,alexandre-mayer
burgos-burpellet-bh-2026,ProTeam,Clément,ALLENO,C. Alleno,FR,FRA,2000,26,66,59,61,60,71,69,60,64,64,169,392,368,Hills,0.0,69.0,1.8,clement-alleno
burgos-burpellet-bh-2026,ProTeam,Sergio Geovani,CHUMIL,S. G. Chumil,GT,GUA,2000,26,58,74,48,63,67,74,53,64,64,155,415,497,Climber,0.0,62.0,1.67,sergio-geovani-chumil-gonzalez
burgos-burpellet-bh-2026,ProTeam,Hugo,DE LA CALLE,H. De La Calle,ES,ESP,2004,22,57,75,47,63,68,75,56,64,68,139,449,227,Climber,0.0,65.0,1.8,hugo-de-la-calle-arango
burgos-burpellet-bh-2026,ProTeam,Mario,APARICIO,M. Aparicio,ES,ESP,2000,26,61,72,46,68,64,74,54,64,64,90,601,473,GC,0.0,69.0,1.85,mario-aparicio-munoz
burgos-burpellet-bh-2026,ProTeam,José Luis,FAURA,J. L. Faura,ES,ESP,2000,26,57,70,42,64,61,71,50,61,61,72,684,100,GC,0.0,67.0,1.82,jose-luis-faura-asensio
burgos-burpellet-bh-2026,ProTeam,Jambaljamts,SAINBAYAR,J. Sainbayar,MN,MGL,1996,30,71,53,63,62,64,70,61,64,64,70,695,1378,Oneday,0.0,60.0,1.71,jambaljamts-sainbayar
burgos-burpellet-bh-2026,ProTeam,Carlos,GARCÍA PIERNA,C. García Pierna,ES,ESP,1999,27,56,71,42,63,63,70,50,61,61,62,747,110,GC,0.0,58.0,1.71,carlos-garcia-pierna
burgos-burpellet-bh-2026,ProTeam,Georgios,BOUGLAS,G. Bouglas,GR,GRE,1990,36,69,39,74,52,52,62,58,58,58,51,825,605,Sprint,0.0,71.0,1.81,georgios-bouglas
burgos-burpellet-bh-2026,ProTeam,Rodrigo,ÁLVAREZ,R. Álvarez,ES,ESP,1999,27,67,40,74,50,55,61,57,58,58,47,860,77,Sprint,0.0,65.0,1.75,rodrigo-alvarez-rogriguez
burgos-burpellet-bh-2026,ProTeam,Ander,OKAMIKA,A. Okamika,ES,ESP,1993,33,57,65,43,63,59,69,50,59,59,35,984,404,GC,0.0,70.0,1.9,ander-okamika
burgos-burpellet-bh-2026,ProTeam,Sinuhé,FERNÁNDEZ,S. Fernández,ES,ESP,2000,26,49,66,36,57,56,65,44,55,55,12,1554,32,GC,0.0,60.0,1.8,sinuhe-fernandez-rodriguez
burgos-burpellet-bh-2026,ProTeam,Vojtěch,KMÍNEK,V. Kmínek,CZ,CZE,2000,26,64,32,69,46,48,56,53,52,52,5,1996,17,Sprint,0.0,75.0,1.87,vojtech-kminek
burgos-burpellet-bh-2026,ProTeam,Maksym,BILYI,M. Bilyi,UA,UKR,2001,25,45,68,34,52,58,64,41,54,54,4,2081,35,Climber,0.0,55.0,1.65,maksym-bilyi
burgos-burpellet-bh-2026,ProTeam,Martín,REY,M. Rey,ES,ESP,2003,23,46,43,42,41,54,50,41,46,49,0,,0,Hills,0.0,65.0,1.77,martin-rey-vazquez
burgos-burpellet-bh-2026,ProTeam,Tomoya,KOYAMA,T. Koyama,JP,JPN,1998,28,55,30,61,38,42,50,45,46,46,0,,0,Sprint,0.0,61.0,1.73,tomoya-koyama
burgos-burpellet-bh-2026,ProTeam,Adrián,FAJARDO,A. Fajardo,ES,ESP,2003,23,38,60,30,46,50,57,35,47,50,0,,0,Climber,0.0,63.0,1.76,adrian-fajardo
caja-rural-seguros-rga-2026,ProTeam,Sebastian,BERWICK,S. Berwick,AU,AUS,1999,27,64,79,50,71,70,79,58,69,69,500,103,1033,GC,0.0,59.0,1.75,sebastian-berwick
caja-rural-seguros-rga-2026,ProTeam,Jan,CASTELLON,J. Castellon,ES,ESP,2003,23,61,77,48,69,68,76,56,66,69,302,209,493,GC,0.0,55.0,1.7,jan-castellon
caja-rural-seguros-rga-2026,ProTeam,Fernando,GAVIRIA,F. Gaviria,CO,COL,1994,32,81,49,87,62,65,73,70,70,70,271,248,6322,Sprint,0.0,71.0,1.81,fernando-gaviria
caja-rural-seguros-rga-2026,ProTeam,Alex,MOLENAAR,A. Molenaar,NL,NED,1999,27,66,64,61,62,75,71,61,66,66,242,273,839,Hills,0.0,63.0,1.84,alex-molenaar
caja-rural-seguros-rga-2026,ProTeam,Abel,BALDERSTONE,A. Balderstone,ES,ESP,2000,26,59,76,45,68,66,75,54,65,65,212,314,475,GC,0.0,61.0,1.79,abel-balderstone-roumens
caja-rural-seguros-rga-2026,ProTeam,Fernando,BARCELÓ,F. Barceló,ES,ESP,1996,30,65,67,60,61,76,72,61,67,67,194,349,1328,Hills,0.0,65.0,1.74,fernando-barcelo
caja-rural-seguros-rga-2026,ProTeam,Iúri,LEITÃO,I. Leitão,PT,POR,1998,28,75,47,80,58,61,69,67,65,65,193,351,654,Sprint,3.5,65.0,1.75,iuri-leitao
caja-rural-seguros-rga-2026,ProTeam,Stefano,OLDANI,S. Oldani,IT,ITA,1998,28,67,64,63,61,76,71,62,67,67,182,373,1535,Hills,0.0,65.0,1.78,stefano-oldani
caja-rural-seguros-rga-2026,ProTeam,José Félix,PARRA,J. F. Parra,ES,ESP,1997,29,59,80,45,67,69,76,54,66,66,178,377,849,GC,0.0,55.0,1.71,jose-felix-parra
caja-rural-seguros-rga-2026,ProTeam,Joel,NICOLAU,J. Nicolau,ES,ESP,1997,29,63,64,58,59,73,69,58,64,64,171,389,604,Hills,0.0,66.0,1.76,joel-nicolau
caja-rural-seguros-rga-2026,ProTeam,Eduard,PRADES,E. Prades,ES,ESP,1987,39,60,59,54,55,69,65,55,60,60,134,461,3121,Hills,0.0,63.0,1.78,eduard-prades
caja-rural-seguros-rga-2026,ProTeam,Samuel,FERNÁNDEZ,S. Fernández,ES,ESP,2003,23,57,76,44,65,66,73,52,64,67,128,474,183,GC,0.0,57.0,1.75,samuel-fernandez-garcia
caja-rural-seguros-rga-2026,ProTeam,Jaume,GUARDEÑO,J. Guardeño,ES,ESP,2003,23,58,75,44,66,65,74,52,64,67,120,500,208,GC,0.0,62.0,1.75,jaume-guardeno
caja-rural-seguros-rga-2026,ProTeam,Sergi,DARDER,S. Darder,ES,ESP,2003,23,65,57,63,57,70,67,64,63,66,119,506,178,Hills,11.9,67.0,1.73,sergi-darder
caja-rural-seguros-rga-2026,ProTeam,Joan,BOU,J. Bou,ES,ESP,1997,29,59,74,46,66,66,74,54,64,64,113,526,627,GC,0.0,62.0,1.82,joan-bou
caja-rural-seguros-rga-2026,ProTeam,Gorka,SORARRAIN,G. Sorarrain,ES,ESP,1996,30,65,57,59,59,69,67,61,63,63,85,624,225,Hills,2.5,76.0,1.85,gorka-sorarrain
caja-rural-seguros-rga-2026,ProTeam,Jakub,OTRUBA,J. Otruba,CZ,CZE,1998,28,63,68,47,71,62,74,55,64,64,78,656,796,GC,0.0,75.0,1.9,jakub-otruba
caja-rural-seguros-rga-2026,ProTeam,Francisco Joel,PEÑUELA,F. J. Peñuela,VE,VEN,2001,25,61,60,57,55,71,66,56,62,62,60,759,221,Hills,0.0,56.0,1.75,francisco-penuela
caja-rural-seguros-rga-2026,ProTeam,Julen,ARRIOLABENGOA,J. Arriolabengoa,ES,ESP,2001,25,47,74,37,56,63,69,44,58,58,36,966,52,Climber,0.0,52.0,1.74,julen-arriola-bengoa-beitia
caja-rural-seguros-rga-2026,ProTeam,Joseba,LÓPEZ,J. López,ES,ESP,2000,26,55,53,51,49,64,59,50,55,55,10,1659,49,Hills,0.0,66.0,1.81,joseba-lopez-cuesta
caja-rural-seguros-rga-2026,ProTeam,Alex,DÍAZ,A. Díaz,ES,ESP,2001,25,50,62,37,56,55,63,44,54,54,10,1650,14,GC,0.0,62.0,1.67,alex-diaz-alvarez
caja-rural-seguros-rga-2026,ProTeam,Iker,VILLAR,I. Villar,ES,ESP,2006,20,60,30,65,42,44,53,52,49,56,2,2372,2,Sprint,0.0,73.0,1.83,iker-villar
caja-rural-seguros-rga-2026,ProTeam,Marc,RUBIROLA,M. Rubirola,ES,ESP,2004,22,46,44,42,40,55,51,44,46,50,0,,0,Hills,0.0,61.0,1.73,marc-rubirola
caja-rural-seguros-rga-2026,ProTeam,Pablo,LOSPITAO,P. Lospitao,ES,ESP,2005,21,47,43,42,41,54,51,44,46,52,0,,0,Hills,0.0,67.5,1.87,pablo-lospitao
caja-rural-seguros-rga-2026,ProTeam,Javier,IBÁÑEZ,J. Ibáñez,ES,ESP,2001,25,49,45,45,43,56,53,44,48,48,0,,5,Hills,0.0,67.0,1.88,javier-ibanez-beltran-de-salazar
caja-rural-seguros-rga-2026,ProTeam,Nil,AGUILERA,N. Aguilera,ES,ESP,2004,22,38,60,30,46,50,57,38,47,51,0,,0,Climber,0.0,62.0,1.8,nil-aguilera
caja-rural-seguros-rga-2026,ProTeam,Estanislao,CALABUIG,E. Calabuig,ES,ESP,2004,22,47,42,42,41,54,51,44,46,50,0,,0,Hills,0.0,69.0,1.84,estanislao-calabuig
caja-rural-seguros-rga-2026,ProTeam,Gorka,CORRES,G. Corres,ES,ESP,2005,21,46,44,42,40,55,50,44,46,52,0,,0,Hills,0.0,63.0,1.76,gorka-corres-ibanez-de-opakua
caja-rural-seguros-rga-2026,ProTeam,Ellande,LARRONDE,E. Larronde,FR,FRA,2006,20,47,42,42,41,54,50,44,46,53,0,,0,Hills,0.0,71.0,1.83,ellande-larronde
cofidis-2026,ProTeam,Ion,IZAGIRRE,I. Izagirre,ES,ESP,1989,37,66,82,51,74,73,80,60,71,71,932,34,10483,GC,0.0,60.0,1.73,ion-izagirre
cofidis-2026,ProTeam,Alex,ARANBURU,A. Aranburu,ES,ESP,1995,31,79,66,71,70,78,79,71,74,74,765,56,5217,Oneday,0.0,63.0,1.78,alex-aranburu
cofidis-2026,ProTeam,Milan,FRETIN,M. Fretin,BE,BEL,2001,25,82,53,77,67,69,76,79,71,71,590,77,1873,Oneday,50.6,70.0,1.82,milan-fretin
cofidis-2026,ProTeam,Stanisław,ANIOŁKOWSKI,S. Aniołkowski,PL,POL,1997,29,81,52,86,64,67,74,76,71,71,585,80,2219,Sprint,16.9,68.0,1.81,stanislaw-aniolkowski
cofidis-2026,ProTeam,Alexis,RENARD,A. Renard,FR,FRA,1999,27,80,51,73,66,67,74,78,68,68,364,165,1474,Oneday,62,74.0,1.86,alexis-renard
cofidis-2026,ProTeam,Bryan,COQUARD,B. Coquard,FR,FRA,1992,34,77,53,82,61,67,73,71,69,69,363,166,8228,Sprint,5,59.0,1.71,bryan-coquard
cofidis-2026,ProTeam,Jenthe,BIERMANS,J. Biermans,BE,BEL,1995,31,80,51,72,67,69,73,82,69,69,291,224,2051,Oneday,152,78.0,1.84,jenthe-biermans
cofidis-2026,ProTeam,Benjamin,THOMAS,B. Thomas,FR,FRA,1995,31,73,60,59,77,66,75,64,68,68,262,255,2143,TT,0.0,68.0,1.79,benjamin-thomas-2
cofidis-2026,ProTeam,Clément,IZQUIERDO,C. Izquierdo,FR,FRA,2002,24,62,69,49,67,64,73,55,64,66,216,305,337,GC,0.0,,,clement-izquierdo
cofidis-2026,ProTeam,Hugo,PAGE,H. Page,FR,FRA,2001,25,76,50,70,64,67,71,73,66,66,209,321,1160,Oneday,28.2,71.0,1.85,hugo-page
cofidis-2026,ProTeam,Jamie,MEEHAN,J. Meehan,IE,IRL,2003,23,59,74,45,67,65,74,53,64,67,200,340,232,GC,0.0,,,jamie-meehan
cofidis-2026,ProTeam,Dylan,TEUNS,D. Teuns,BE,BEL,1992,34,62,75,49,68,69,75,66,66,66,159,405,6574,GC,69,64.0,1.81,dylan-teuns
cofidis-2026,ProTeam,Sam,MAISONOBE,S. Maisonobe,FR,FRA,2003,23,60,72,47,67,65,73,56,64,67,148,428,241,GC,2,,,sam-maisonobe
cofidis-2026,ProTeam,Sylvain,MONIQUET,S. Moniquet,BE,BEL,1998,28,60,76,47,67,68,75,55,66,66,131,464,1182,GC,0.0,61.0,1.75,sylvain-moniquet
cofidis-2026,ProTeam,Louis,ROULAND,L. Rouland,FR,FRA,2002,24,57,77,44,65,66,74,52,64,66,124,482,244,GC,0.0,55.0,1.84,louis-rouland
cofidis-2026,ProTeam,Emanuel,BUCHMANN,E. Buchmann,DE,GER,1992,34,57,78,43,66,66,74,52,64,64,82,636,4863,GC,0.0,59.0,1.8,emanuel-buchmann
cofidis-2026,ProTeam,Valentin,FERRON,V. Ferron,FR,FRA,1998,28,72,51,63,61,67,69,62,64,64,77,663,1014,Oneday,0.0,67.0,1.74,valentin-ferron
cofidis-2026,ProTeam,Simon,CARR,S. Carr,GB,GBR,1998,28,57,76,45,64,68,75,53,64,64,76,666,876,Climber,0.0,66.0,1.83,simon-carr
cofidis-2026,ProTeam,Alex,KIRSCH,A. Kirsch,LU,LUX,1992,34,68,49,53,71,57,68,67,61,61,64,734,1473,TT,55.3,78.0,1.94,alex-kirsch
cofidis-2026,ProTeam,Sergio,SAMITIER,S. Samitier,ES,ESP,1995,31,58,71,44,65,63,72,52,62,62,43,890,532,GC,0.0,63.0,1.81,sergio-samitier
cofidis-2026,ProTeam,Piet,ALLEGAERT,P. Allegaert,BE,BEL,1995,31,75,47,68,61,63,69,74,64,64,35,978,1774,Oneday,81.2,70.0,1.81,piet-allegaert
cofidis-2026,ProTeam,Jan,MAAS,J. Maas,NL,NED,1996,30,60,66,46,64,61,70,53,61,61,30,1039,410,GC,0.0,70.0,1.89,jan-maas
cofidis-2026,ProTeam,Edoardo,ZAMPERINI,E. Zamperini,IT,ITA,2003,23,65,45,58,54,59,63,55,57,60,29,1073,85,Oneday,0.0,,1.78,edoardo-zamperini
cofidis-2026,ProTeam,Joseph,BROOKES,J. Brookes,GB,GBR,2004,22,64,42,56,53,56,61,57,55,59,23,1189,23,Oneday,0.0,,,joseph-brookes
cofidis-2026,ProTeam,Oliver,KNIGHT,O. Knight,GB,GBR,2001,25,63,49,47,69,54,65,53,58,58,20,1254,183,TT,0.0,,,oliver-knight
cofidis-2026,ProTeam,Paul,OURSELIN,P. Ourselin,FR,FRA,1994,32,58,65,44,63,60,69,51,60,60,20,1243,494,GC,0.0,70.0,1.85,paul-ourselin
cofidis-2026,ProTeam,Yaël,JOALLAND,Y. Joalland,FR,FRA,2000,26,48,72,37,56,62,68,45,57,57,19,1290,101,Climber,0.0,58.0,1.74,yael-joalland
cofidis-2026,ProTeam,Damien,TOUZÉ,D. Touzé,FR,FRA,1996,30,70,45,62,58,61,66,65,60,60,9,1718,1205,Oneday,15.3,69.0,1.74,damien-touze
cofidis-2026,ProTeam,Lorenzo,DE LONGHI,L. De Longhi,IT,ITA,2006,20,62,33,69,44,47,56,54,52,59,7,1868,7,Sprint,0.0,65.0,1.76,lorenzo-de-longhi
cofidis-2026,ProTeam,Ludovic,ROBEET,L. Robeet,BE,BEL,1994,32,67,38,59,54,54,62,55,56,56,5,1974,426,Oneday,0.0,75.0,1.94,ludovic-robeet
cofidis-2026,ProTeam,Camille,CHARRET,C. Charret,FR,FRA,2006,20,60,38,52,49,52,57,53,51,58,5,2035,5,Oneday,0.0,,,camille-charret
cofidis-2026,ProTeam,Nicolas,DEBEAUMARCHÉ,N. Debeaumarché,FR,FRA,1998,28,65,40,57,54,54,61,54,55,55,5,1984,114,Oneday,0.0,75.0,1.89,nicolas-debeaumarche
cofidis-2026,ProTeam,Luis Alberto,LAJARIN,L. A. Lajarin,ES,ESP,2006,20,49,46,41,47,51,55,45,48,55,0,,0,,0.0,64.5,1.87,luis-alberto-lajarin
equipo-kern-pharma-2026,ProTeam,Ibon,RUIZ,I. Ruiz,ES,ESP,1999,27,63,75,49,69,68,76,57,67,67,341,176,567,GC,0.0,65.0,1.78,ibon-ruiz
equipo-kern-pharma-2026,ProTeam,Iván,COBO,I. Cobo,ES,ESP,2000,26,65,67,59,62,76,72,61,67,67,334,180,600,Hills,0.0,64.0,1.86,ivan-cobo-cayon
equipo-kern-pharma-2026,ProTeam,Iván Ramiro,SOSA,I. R. Sosa,CO,COL,1997,29,61,85,47,70,72,80,57,69,69,277,241,2629,GC,0.0,52.0,1.68,ivan-ramiro-sosa
equipo-kern-pharma-2026,ProTeam,Urko,BERRADE,U. Berrade,ES,ESP,1997,29,64,73,50,71,67,76,57,67,67,257,264,941,GC,0.0,72.0,1.84,urko-berrade-fernandez
equipo-kern-pharma-2026,ProTeam,Mats,WENZEL,M. Wenzel,LU,LUX,2002,24,61,71,48,66,65,73,55,64,66,205,331,362,GC,0.0,68.0,1.87,mats-wenzel
equipo-kern-pharma-2026,ProTeam,Marc,BRUSTENGA,M. Brustenga,ES,ESP,1999,27,76,42,81,58,58,67,64,64,64,146,431,264,Sprint,0.0,80.0,1.9,marc-brustenga-masague
equipo-kern-pharma-2026,ProTeam,Jorge,GUTIÉRREZ,J. Gutiérrez,ES,ESP,2002,24,57,78,43,65,66,74,52,64,66,117,513,270,GC,0.0,54.0,1.78,jorge-gutierrez-gonzalez
equipo-kern-pharma-2026,ProTeam,Unai,IRIBAR,U. Iribar,ES,ESP,1999,27,59,73,46,66,66,73,54,64,64,89,607,412,GC,0.0,64.0,1.83,unai-iribar-jauregi
equipo-kern-pharma-2026,ProTeam,Nil,GIMENO,N. Gimeno,ES,ESP,2004,22,57,57,53,52,67,63,55,58,62,58,784,58,Hills,0.0,60.0,1.74,nil-gimeno
equipo-kern-pharma-2026,ProTeam,Diego,URIARTE,D. Uriarte,ES,ESP,2001,25,57,63,44,61,57,67,49,58,58,38,950,106,GC,0.0,67.0,1.8,diego-uriarte-belzunegi
equipo-kern-pharma-2026,ProTeam,César,PÉREZ,C. Pérez,ES,ESP,2004,22,64,44,56,54,58,62,57,56,60,31,1030,31,Oneday,0.0,66.0,1.83,cesar-perez-lopez
equipo-kern-pharma-2026,ProTeam,Sergio,ROMEO,S. Romeo,ES,ESP,2005,21,55,60,40,61,55,65,50,56,62,28,1095,28,GC,0.0,80.0,1.89,sergio-romeo
equipo-kern-pharma-2026,ProTeam,Mikel,RETEGI,M. Retegi,ES,ESP,2001,25,56,54,52,50,66,60,51,56,56,18,1309,58,Hills,0.0,64.0,1.77,mikel-retegi
equipo-kern-pharma-2026,ProTeam,Hugo,AZNAR,H. Aznar,ES,ESP,2003,23,53,53,50,48,64,58,49,54,57,12,1560,18,Hills,0.0,59.0,1.68,hugo-aznar
equipo-kern-pharma-2026,ProTeam,Pablo,CARRASCOSA,P. Carrascosa,ES,ESP,2002,24,43,68,32,52,57,64,40,53,55,8,1768,8,Climber,0.0,58.0,1.78,pablo-carrascosa
equipo-kern-pharma-2026,ProTeam,Yen Yi,HO,Y. Y. Ho,TW,TPE,2001,25,57,47,40,65,50,61,48,53,53,7,1834,16,TT,0.0,63.0,1.77,yen-yi-ho
equipo-kern-pharma-2026,ProTeam,Unai,RAMOS,U. Ramos,ES,ESP,2005,21,43,66,32,51,56,63,42,52,58,5,2025,5,Climber,0.0,60.0,1.75,unai-ramos
equipo-kern-pharma-2026,ProTeam,Emilio,GARCIA,E. Garcia,ES,ESP,2006,20,47,44,40,45,49,53,43,46,53,0,,0,,0.0,64.2,1.83,emilio-garcia1
equipo-kern-pharma-2026,ProTeam,Antonio Jesús,SOTO,A. J. Soto,ES,ESP,1994,32,54,48,50,47,61,57,48,53,53,0,,448,Hills,0.0,66.0,1.75,antonio-soto
equipo-kern-pharma-2026,ProTeam,Unax,ERRASTI,U. Errasti,ES,ESP,2005,21,48,42,40,46,48,53,44,46,52,0,,0,,0.0,72.2,1.92,unax-errasti
equipo-kern-pharma-2026,ProTeam,Iker,GÓMEZ,I. Gómez,ES,ESP,2006,20,52,37,35,58,42,53,45,46,53,0,,0,TT,0.0,74.0,1.8,iker-gomez-lopez-de-goicoechea
equipo-kern-pharma-2026,ProTeam,Hugo,TAPIZ,H. Tapiz,FR,FRA,2005,21,47,44,39,45,49,53,43,46,52,0,,0,,0.0,61.0,1.77,hugo-tapiz
equipo-kern-pharma-2026,ProTeam,Ibai,AZANZA,I. Azanza,ES,ESP,2004,22,46,55,32,53,48,58,42,49,53,0,,8,GC,0.0,74.0,1.93,ibai-azanza
equipo-kern-pharma-2026,ProTeam,José María,MARTÍN,J. M. Martín,ES,ESP,2001,25,46,43,42,41,54,50,41,46,46,0,,0,Hills,0.0,68.0,1.89,jose-maria-martin-munoz
equipo-kern-pharma-2026,ProTeam,Iñigo,ELOSEGUI,I. Elosegui,ES,ESP,1998,28,51,57,36,57,51,61,43,52,52,0,,115,GC,0.0,75.0,1.88,inigo-elosegui
euskaltel-euskadi-2026,ProTeam,Xabier,BERASATEGI,X. Berasategi,ES,ESP,2000,26,68,63,63,62,75,71,62,67,67,362,168,659,Hills,0.0,,,xabier-berasategi-garmendia
euskaltel-euskadi-2026,ProTeam,Gotzon,MARTÍN,G. Martín,ES,ESP,1996,30,67,64,62,61,75,71,65,67,67,232,287,837,Hills,7.6,,,gotzon-martin
euskaltel-euskadi-2026,ProTeam,Jon,AGIRRE,J. Agirre,ES,ESP,1997,29,57,77,45,65,67,74,52,64,64,163,402,451,GC,0.0,55.0,1.73,jon-agirre
euskaltel-euskadi-2026,ProTeam,Jordi,LÓPEZ,J. López,ES,ESP,1998,28,61,70,49,65,66,73,55,64,64,118,510,520,GC,0.0,59.0,1.7,jordi-lopez-caravaca
euskaltel-euskadi-2026,ProTeam,Jokin,MURGUIALDAY,J. Murguialday,ES,ESP,2000,26,58,76,45,66,66,74,53,64,64,108,537,306,GC,0.0,57.0,1.73,jokin-murguialday-elorza
euskaltel-euskadi-2026,ProTeam,Txomin,JUARISTI,T. Juaristi,ES,ESP,1995,31,61,72,45,69,64,74,54,64,64,105,541,606,GC,0.0,67.5,1.82,txomin-juaristi
euskaltel-euskadi-2026,ProTeam,Mikel,BIZKARRA,M. Bizkarra,ES,ESP,1989,37,51,76,38,61,63,70,47,60,60,105,539,1512,GC,0.0,53.0,1.65,mikel-bizkarra
euskaltel-euskadi-2026,ProTeam,Axel,VAN DER TUUK,A. van der Tuuk,NL,NED,2001,25,69,54,54,74,58,71,58,63,63,95,580,273,TT,0.0,,1.83,axel-van-der-tuuk
euskaltel-euskadi-2026,ProTeam,Jonathan,LASTRA,J. Lastra,ES,ESP,1993,33,58,70,46,63,64,71,52,62,62,65,721,1509,GC,0.0,64.0,1.72,jonathan-lastra
euskaltel-euskadi-2026,ProTeam,Louis,SUTTON,L. Sutton,GB,GBR,2002,24,59,56,55,54,67,64,54,59,61,58,782,75,Hills,0.0,68.0,1.78,louis-sutton
euskaltel-euskadi-2026,ProTeam,Xabier,ISASA,X. Isasa,ES,ESP,2001,25,61,57,56,56,68,65,56,60,60,54,807,121,Hills,0.0,,1.85,xabier-isasa-larranaga
